,Unnamed: 0,Created_At,Tweets,Clean_Data,Tweet_Normal,Tanpa_StopWords,Stemming,Bobot,Label,Sentimen
432,432,2021-12-26 04:46:12+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/Se7gQ85qvx https://t.co/othY6ZACPp,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
433,433,2021-12-26 04:45:46+00:00,Makanan diet ku ter favoritttt segini cuma 411 kalori ajaaa :’) pake shopeefood lgi promo loh gaes buruan deh https://t.co/Ul9oziLmMC,makanan diet ku ter favoritttt segini cuma kalori ajaaa pake shopeefood lgi promo loh gaes buruan deh,makanan diet ku ter favoritttt segini hanya kalori ajaaa pakai shopeefood lagi promo loh gaes segera deh,makanan diet ku ter favoritttt segini kalori ajaaa pakai shopeefood promo gaes deh,"['makan', 'diet', 'ku', 'ter', 'favoritttt', 'gin', 'kalori', 'ajaaa', 'pakai', 'shopeefood', 'promo', 'gaes', 'deh']",1,positive,2.0
434,434,2021-12-26 04:42:41+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/OiJAJl8dyj https://t.co/F6CosaQ7ML,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
435,435,2021-12-26 04:40:46+00:00,"Order 2 menu makanan sekaligus sudah biasa.
Disamping karena lapar (meng-qodo waktu makan sebelumnya), diskon Shope… https://t.co/1Zm8xc7FMX",order menu makanan sekaligus sudah biasa disamping karena lapar mengqodo waktu makan sebelumnya diskon shope,order menu makanan sekaligus sudah biasa disamping karena lapar mengqodo waktu makan sebelumnya potongan harga shope,order menu makanan disamping lapar mengqodo makan potongan harga shope,"['order', 'menu', 'makan', 'samping', 'lapar', 'mengqodo', 'makan', 'potong', 'harga', 'shope']",-6,negative,0.0
436,436,2021-12-26 04:36:38+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/31NL97HeYJ https://t.co/seIcxlth2P,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
437,437,2021-12-26 04:33:35+00:00,@missufe Siapp yuk bismillah buat beli makan mumpung diskon shopeefood 70%,siapp yuk bismillah buat beli makan mumpung diskon shopeefood,siapp yuk bismillah buat beli makan mumpung potongan harga shopeefood,siapp yuk bismillah beli makan mumpung potongan harga shopeefood,"['siapp', 'yuk', 'bismillah', 'beli', 'makan', 'mumpung', 'potong', 'harga', 'shopeefood']",14,positive,2.0
438,438,2021-12-26 04:33:12+00:00,Wuihh promo nyaa 😍 asyik nih shopeefood 😌❤️ https://t.co/1Abja8wMxk,wuihh promo nyaa asyik nih shopeefood,wuihh promo nyaa asyik ini shopeefood,wuihh promo nyaa asyik shopeefood,"['wuihh', 'promo', 'nyaa', 'asyik', 'shopeefood']",3,positive,2.0
439,439,2021-12-26 04:33:02+00:00,"RT @RacunBelanja: Voucher Gajian ShopeeFood 🍽️
Klaim diskon 100% maksimal Rp20.000 mulai jam 11:00 &amp; 17:00 ⏰

Halaman promo Jabodetabek:
ht…",rt voucher gajian shopeefood klaim diskon maksimal rp mulai jam amp halaman promo jabodetabek ht,rt voucher gajian shopeefood klaim potongan harga maksimal rupiah mulai jam amp halaman promo jabodetabek ht,voucher gajian shopeefood klaim potongan harga maksimal rupiah jam halaman promo jabodetabek ht,"['voucher', 'gaji', 'shopeefood', 'klaim', 'potong', 'harga', 'maksimal', 'rupiah', 'jam', 'halaman', 'promo', 'jabodetabek', 'ht']",10,positive,2.0
440,440,2021-12-26 04:32:57+00:00,"RT @McDonalds_ID: Pesan sekarang juga hanya di McDonald's terdekat atau pesan lewat McDelivery aja!

Tersedia juga di GrabFood, GoFood, dan…",rt id pesan sekarang juga hanya di mcdonald terdekat atau pesan lewat mcdelivery aja tersedia juga di grabfood gofood dan,rt id pesan sekarang juga hanya di mcdonald terdekat atau pesan lewat mcdelivery aja tersedia juga di grabfood gofood dan,id pesan mcdonald terdekat pesan mcdelivery tersedia grabfood gofood,"['id', 'pesan', 'mcdonald', 'dekat', 'pesan', 'mcdelivery', 'sedia', 'grabfood', 'gofood']",7,positive,2.0
441,441,2021-12-26 04:32:48+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/bWlrmGXIjl https://t.co/M2v0v5zePq,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
442,442,2021-12-26 04:31:21+00:00,"RT @DustinGeinbee: Menu shopeefood jam segini yang asoy, soal pernasian",rt menu shopeefood jam segini yang asoy soal pernasian,rt menu shopeefood jam segini yang asoy soal pernasian,menu shopeefood jam segini asoy pernasian,"['menu', 'shopeefood', 'jam', 'gin', 'asoy', 'nasi']",2,positive,2.0
443,443,2021-12-26 04:31:08+00:00,"RT @siomayjones2015: [ Siomay Ikan Tenggiri Asli 100% ]
💵 : Rp.13.000, - Rp.35.000
 📍  : Jl Melati no 10, atau ada juga di Sawojajar
☎️ : 0…",rt siomay ikan tenggiri asli rp rp jl melati no atau ada juga di sawojajar,rt siomay ikan tenggiri asli rupiah rupiah jalan melati no atau ada juga di sawojajar,siomay ikan tenggiri asli rupiah rupiah jalan melati no sawojajar,"['siomay', 'ikan', 'tenggiri', 'asli', 'rupiah', 'rupiah', 'jalan', 'melati', 'no', 'sawojajar']",2,positive,2.0
444,444,2021-12-26 04:29:01+00:00,"@shopeefood_id 
Min, saya order shopeefood tapi makanan belum sampai sudah penyelesaian orderan.
Ini bagaimana peny… https://t.co/uWsOb581f2",id min saya order shopeefood tapi makanan belum sampai sudah penyelesaian orderan ini bagaimana peny,id minimal saya order shopeefood tapi makanan belum sampai sudah penyelesaian orderan ini bagaimana peny,id minimal order shopeefood makanan penyelesaian orderan peny,"['id', 'minimal', 'order', 'shopeefood', 'makan', 'selesai', 'order', 'peny']",0,neutral,1.0
445,445,2021-12-26 04:27:55+00:00,"Pesan sekarang juga hanya di McDonald's terdekat atau pesan lewat McDelivery aja!

Tersedia juga di GrabFood, GoFood, dan ShopeeFood.",pesan sekarang juga hanya di mcdonald terdekat atau pesan lewat mcdelivery aja tersedia juga di grabfood gofood dan shopeefood,pesan sekarang juga hanya di mcdonald terdekat atau pesan lewat mcdelivery aja tersedia juga di grabfood gofood dan shopeefood,pesan mcdonald terdekat pesan mcdelivery tersedia grabfood gofood shopeefood,"['pesan', 'mcdonald', 'dekat', 'pesan', 'mcdelivery', 'sedia', 'grabfood', 'gofood', 'shopeefood']",7,positive,2.0
446,446,2021-12-26 04:23:11+00:00,"@shopeefood_id 
Min aku order shopee food tapi makanan belum nyampe sudah diklik penyelesaian sama drivernya,,
Maka… https://t.co/sywPKownqJ",id min aku order shopee food tapi makanan belum nyampe sudah diklik penyelesaian sama drivernya maka,id minimal saya order shopee food tapi makanan belum sampai sudah diklik penyelesaian sama drivernya maka,id minimal order shopee food makanan diklik penyelesaian drivernya,"['id', 'minimal', 'order', 'shopee', 'food', 'makan', 'klik', 'selesai', 'drivernya']",0,neutral,2.0
447,447,2021-12-26 04:17:24+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/hi0KXOQRau https://t.co/QTCbHFX6Hu,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
448,448,2021-12-26 04:17:04+00:00,"@cutiespiu shopeefood aku lah, laliii",shopeefood aku lah laliii,shopeefood saya lah laliii,shopeefood laliii,"['shopeefood', 'laliii']",0,neutral,1.0
449,449,2021-12-26 04:15:52+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/8N4sqq4rmK https://t.co/rq1GPiCWUB,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
450,450,2021-12-26 04:14:42+00:00,"@donorys Iyaa, lg dpt potongan 35k di shopeefood",iyaa lg dpt potongan k di shopeefood,iyaa lagi dapat potongan ke di shopeefood,iyaa potongan shopeefood,"['iyaa', 'potong', 'shopeefood']",-2,negative,0.0
451,451,2021-12-26 04:12:20+00:00,Ada yang jual voc shopeefood potongan 70%? Untuk Jabodetabek #zonaba #zonauang,ada yang jual voc shopeefood potongan untuk jabodetabek,ada yang jual voc shopeefood potongan untuk jabodetabek,jual voc shopeefood potongan jabodetabek,"['jual', 'voc', 'shopeefood', 'potong', 'jabodetabek']",-1,negative,2.0
452,452,2021-12-26 04:10:44+00:00,Shopeefood ayam deket rumah lama betuul. Ngantri seberapa banyak yaaak,shopeefood ayam deket rumah lama betuul ngantri seberapa banyak yaaak,shopeefood ayam dekat rumah lama betuul ngantri seberapa banyak yaaak,shopeefood ayam rumah betuul ngantri yaaak,"['shopeefood', 'ayam', 'rumah', 'betuul', 'ngantri', 'yaaak']",3,positive,2.0
453,453,2021-12-26 04:08:59+00:00,"- nanya dong, shopeefood di nangor udh ada belum?",nanya dong shopeefood di nangor udh ada belum,nanya dong shopeefood di nangor sudah ada belum,nanya shopeefood nangor,"['nanya', 'shopeefood', 'nangor']",-1,negative,0.0
454,454,2021-12-26 04:08:24+00:00,"Share &amp; Makan Gratis Bareng Teman di ShopeeFood
https://t.co/U1iAmxnIBf

Kuy masih byk slot!",share amp makan gratis bareng teman di shopeefood kuy masih byk slot,bagikan amp makan gratis bersama teman di shopeefood kuy masih banyak slot,bagikan makan gratis teman shopeefood kuy slot,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood', 'kuy', 'slot']",8,positive,2.0
455,455,2021-12-26 04:03:36+00:00,"Btw tumblr BT21 Chatime udah tersedia, bisa digojek, grabfood, shopeefood. Cm dijualnya tuh dlm paket bundle gitu.… https://t.co/kJTIQEBgQ1",btw tumblr bt chatime udah tersedia bisa digojek grabfood shopeefood cm dijualnya tuh dlm paket bundle gitu,ngomong-ngomong tumblr bt chatime sudah tersedia bisa digojek grabfood shopeefood hanya dijualnya  itu dalam paket bundle begitu,ngomong-ngomong tumblr bt chatime tersedia digojek grabfood shopeefood dijualnya paket bundle,"['ngomong-ngomong', 'tumblr', 'bt', 'chatime', 'sedia', 'gojek', 'grabfood', 'shopeefood', 'jual', 'paket', 'bundle']",7,positive,2.0
456,456,2021-12-26 04:02:23+00:00,"@rxzkxsty_ ""jajan jobo wae murah lek Ra grabfood shopeefood"" 
🙃🙃",jajan jobo wae murah lek ra grabfood shopeefood,jajan jobo wae murah lek ra grabfood shopeefood,jajan jobo wae murah lek ra grabfood shopeefood,"['jajan', 'jobo', 'wae', 'murah', 'lek', 'ra', 'grabfood', 'shopeefood']",3,positive,2.0
457,457,2021-12-26 03:59:38+00:00,@RacunBelanja Entah knp shopeefood ga worth it skrng,entah knp shopeefood ga worth it skrng,entah kenapa shopeefood tidak worth it sekarang,shopeefood worth it,"['shopeefood', 'worth', 'it']",0,neutral,2.0
458,458,2021-12-26 03:59:31+00:00,"Tanpa pasang apapun pas keluar ambil gojek atau shopeefood tetap sesekali dipanggil ‘mas’

Secetek itu ya pikiranny… https://t.co/B0bPhuPvA5",tanpa pasang apapun pas keluar ambil gojek atau shopeefood tetap sesekali dipanggil mas secetek itu ya pikiranny,tanpa pasang apapun pas keluar ambil gojek atau shopeefood tetap sesekali dipanggil mas secetek itu ya pikiranny,pasang apapun pas ambil gojek shopeefood dipanggil mas secetek pikiranny,"['pasang', 'apa', 'pas', 'ambil', 'gojek', 'shopeefood', 'panggil', 'mas', 'cetek', 'pikiranny']",-5,negative,0.0
459,459,2021-12-26 03:58:36+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/zeYVqqtwMW https://t.co/yrfZU8Qz6k,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
460,460,2021-12-26 03:57:54+00:00,"Voucher Gajian ShopeeFood 🍽️
Klaim diskon 100% maksimal Rp20.000 mulai jam 11:00 &amp; 17:00 ⏰

Halaman promo Jabodetab… https://t.co/iyyco3IRxe",voucher gajian shopeefood klaim diskon maksimal rp mulai jam amp halaman promo jabodetab,voucher gajian shopeefood klaim potongan harga maksimal rupiah mulai jam amp halaman promo jabodetab,voucher gajian shopeefood klaim potongan harga maksimal rupiah jam halaman promo jabodetab,"['voucher', 'gaji', 'shopeefood', 'klaim', 'potong', 'harga', 'maksimal', 'rupiah', 'jam', 'halaman', 'promo', 'jabodetab']",10,positive,2.0
461,461,2021-12-26 03:57:37+00:00,"Semua ada di Pak Ngah Cyber Kopitiam, jom datang bawa seisi keluarga ! Nak online delivery pun boleh : grab food, f… https://t.co/NXZM6uyUkh",semua ada di pak ngah cyber kopitiam jom datang bawa seisi keluarga nak online delivery pun boleh grab food,semua ada di bapak ngah cyber kopitiam jom datang bawa seisi keluarga nak online delivery pun boleh grab food,ngah cyber kopitiam jom bawa seisi keluarga nak online delivery grab food,"['ngah', 'cyber', 'kopitiam', 'jom', 'bawa', 'isi', 'keluarga', 'nak', 'online', 'delivery', 'grab', 'food']",7,positive,2.0
462,462,2021-12-26 03:56:44+00:00,"Menu shopeefood jam segini yang asoy, soal pernasian",menu shopeefood jam segini yang asoy soal pernasian,menu shopeefood jam segini yang asoy soal pernasian,menu shopeefood jam segini asoy pernasian,"['menu', 'shopeefood', 'jam', 'gin', 'asoy', 'nasi']",2,positive,2.0
463,463,2021-12-26 03:55:49+00:00,ihhh kok driver shopeefood engga mau pilih makanan aku,ihhh kok driver shopeefood engga mau pilih makanan aku,ihhh kok driver shopeefood engga mau pilih makanan saya,ihhh driver shopeefood engga pilih makanan,"['ihhh', 'driver', 'shopeefood', 'engga', 'pilih', 'makan']",-5,negative,0.0
464,464,2021-12-26 03:55:02+00:00,"RT @Mirasa2121: Pangsit Mie Mirasa 
📍Jl. Ngamarto no. 66 Lawang  
Harga mulai 12K 
Shopeefood : https://t.co/avZ9Y6xXAB 
Gofood : https://t…",rt pangsit mie mirasa jl ngamarto no lawang harga mulai k shopeefood gofood,rt pangsit mie mirasa jalan ngamarto no lawang harga mulai ke shopeefood gofood,pangsit mie mirasa jalan ngamarto no lawang harga shopeefood gofood,"['pangsit', 'mie', 'mirasa', 'jalan', 'ngamarto', 'no', 'lawang', 'harga', 'shopeefood', 'gofood']",3,positive,2.0
465,465,2021-12-26 03:53:09+00:00,Kapan ya Boyolali ada shopeefood :(,kapan ya boyolali ada shopeefood,kapan ya boyolali ada shopeefood,boyolali shopeefood,"['boyolali', 'shopeefood']",0,neutral,1.0
466,466,2021-12-26 03:52:08+00:00,gacoan ada ga sih di shopeefood,gacoan ada ga sih di shopeefood,gacoan ada tidak sih di shopeefood,gacoan shopeefood,"['gaco', 'shopeefood']",-2,negative,2.0
467,467,2021-12-26 03:50:08+00:00,"@sbyfess Ogak soale omahku tidak bisa dijangkau oleh gofood, grabfood, ataupun shopeefood",ogak soale omahku tidak bisa dijangkau oleh gofood grabfood ataupun shopeefood,ogak soale omahku tidak bisa dijangkau oleh gofood grabfood ataupun shopeefood,ogak soale omahku dijangkau gofood grabfood shopeefood,"['ogak', 'soale', 'omahku', 'jangkau', 'gofood', 'grabfood', 'shopeefood']",0,neutral,1.0
468,468,2021-12-26 03:46:45+00:00,"shopeefood selain diskonnya mantep driver nya juga cakep"" hehe",shopeefood selain diskonnya mantep driver nya juga cakep hehe,shopeefood selain diskonnya mantep driver nya juga cakep hehe,shopeefood diskonnya mantep driver cakep,"['shopeefood', 'diskon', 'mantep', 'driver', 'cakep']",7,positive,2.0
469,469,2021-12-26 03:45:52+00:00,"RT @Mirasa2121: Pangsit Mie Mirasa 
📍Jl. Ngamarto no. 66 Lawang  
Harga mulai 12K 
Shopeefood : https://t.co/avZ9Y6xXAB 
Gofood : https://t…",rt pangsit mie mirasa jl ngamarto no lawang harga mulai k shopeefood gofood,rt pangsit mie mirasa jalan ngamarto no lawang harga mulai ke shopeefood gofood,pangsit mie mirasa jalan ngamarto no lawang harga shopeefood gofood,"['pangsit', 'mie', 'mirasa', 'jalan', 'ngamarto', 'no', 'lawang', 'harga', 'shopeefood', 'gofood']",3,positive,2.0
470,470,2021-12-26 03:43:21+00:00,"RT @Mirasa2121: Pangsit Mie Mirasa 
📍Jl. Ngamarto no. 66 Lawang  
Harga mulai 12K 
Shopeefood : https://t.co/avZ9Y6xXAB 
Gofood : https://t…",rt pangsit mie mirasa jl ngamarto no lawang harga mulai k shopeefood gofood,rt pangsit mie mirasa jalan ngamarto no lawang harga mulai ke shopeefood gofood,pangsit mie mirasa jalan ngamarto no lawang harga shopeefood gofood,"['pangsit', 'mie', 'mirasa', 'jalan', 'ngamarto', 'no', 'lawang', 'harga', 'shopeefood', 'gofood']",3,positive,2.0
471,471,2021-12-26 03:41:34+00:00,@najjaecityx haloo kak aku lagi need spay 50k buat beli shopeefood😭kalo masih carii ayo trade sama akuuu,haloo kak aku lagi need spay k buat beli shopeefoodkalo masih carii ayo trade sama akuuu,haloo kak saya lagi need spay ke buat beli shopeefoodkalo masih carii ayo trade sama akuuu,haloo kak need spay beli shopeefoodkalo carii ayo trade akuuu,"['haloo', 'kak', 'need', 'spay', 'beli', 'shopeefoodkalo', 'cari', 'ayo', 'trade', 'akuuu']",6,positive,2.0
472,472,2021-12-26 03:40:51+00:00,"RT @Mirasa2121: Pangsit Mie Mirasa 
📍Jl. Ngamarto no. 66 Lawang  
Harga mulai 12K 
Shopeefood : https://t.co/avZ9Y6xXAB 
Gofood : https://t…",rt pangsit mie mirasa jl ngamarto no lawang harga mulai k shopeefood gofood,rt pangsit mie mirasa jalan ngamarto no lawang harga mulai ke shopeefood gofood,pangsit mie mirasa jalan ngamarto no lawang harga shopeefood gofood,"['pangsit', 'mie', 'mirasa', 'jalan', 'ngamarto', 'no', 'lawang', 'harga', 'shopeefood', 'gofood']",3,positive,2.0
473,473,2021-12-26 03:40:32+00:00,Share &amp; Makan Gratis Bareng Teman di ShopeeFood https://t.co/UO2OEgAlCe https://t.co/W5wQdw16Hl,share amp makan gratis bareng teman di shopeefood,bagikan amp makan gratis bersama teman di shopeefood,bagikan makan gratis teman shopeefood,"['bagi', 'makan', 'gratis', 'teman', 'shopeefood']",7,positive,2.0
474,474,2021-12-26 03:34:16+00:00,"Pangsit Mie Mirasa 
📍Jl. Ngamarto no. 66 Lawang  
Harga mulai 12K 
Shopeefood : https://t.co/avZ9Y6xXAB 
Gofood :… https://t.co/5GYNaPisC7",pangsit mie mirasa jl ngamarto no lawang harga mulai k shopeefood gofood,pangsit mie mirasa jalan ngamarto no lawang harga mulai ke shopeefood gofood,pangsit mie mirasa jalan ngamarto no lawang harga shopeefood gofood,"['pangsit', 'mie', 'mirasa', 'jalan', 'ngamarto', 'no', 'lawang', 'harga', 'shopeefood', 'gofood']",3,positive,2.0
475,475,2021-12-26 03:33:23+00:00,"Shopeefood diskon 70%, mayan bisa sarapan mangkokku ges https://t.co/dovGXznfjE",shopeefood diskon mayan bisa sarapan mangkokku ges,shopeefood potongan harga mayan bisa sarapan mangkokku ges,shopeefood potongan harga mayan sarapan mangkokku ges,"['shopeefood', 'potong', 'harga', 'mayan', 'sarap', 'mangkok', 'ges']",4,positive,2.0
476,476,2021-12-26 03:30:46+00:00,"RT @matpimana_: Boleh tahan shopeefood punye bayar. 1 trip Rm 5, kalau peak hour dapat tambahan Rm 2. Kalau seharian lebih 5 kali hantar da…",rt boleh tahan shopeefood punye bayar trip rm kalau peak hour dapat tambahan rm kalau seharian lebih kali hantar da,rt boleh tahan shopeefood punye bayar trip rm kalau peak hour dapat tambahan rm kalau seharian lebih kali hantar ada,tahan shopeefood punye bayar trip rm peak hour tambahan rm seharian kali hantar,"['tahan', 'shopeefood', 'punye', 'bayar', 'trip', 'rm', 'peak', 'hour', 'tambah', 'rm', 'hari', 'kali', 'hantar']",5,positive,2.0
