,Unnamed: 0,Created_At,Tweets,Case_Folding,Clean_Data,sentiment,label
419,1724,2021-10-21 04:44:47+00:00,"cara tau kalo pesanan shopeefood kita udh di proses di dapur kaya grab gmn yaa..
infonya cuman pesanan diterima trs abang drivernya malah menjauh dr titik  yg dituju 😭","cara tau kalo pesanan shopeefood kita udh di proses di dapur kaya grab gmn yaa..
infonya cuman pesanan diterima trs abang drivernya malah menjauh dr titik  yg dituju 😭",pesanan shopeefood proses dapur kaya grab gmn yaa infonya cuman pesanan diterima abang drivernya menjauh dr titik dituju,3,positif
420,1725,2021-10-21 04:39:39+00:00,"@sygfess Gatau nder.
Tp kalau akun gojek kamu bau kaya punya aku, gapernah dapet voucher potongan, aku ngandelin shopeefood, ada potongan lumayan.","@sygfess gatau nder.
tp kalau akun gojek kamu bau kaya punya aku, gapernah dapet voucher potongan, aku ngandelin shopeefood, ada potongan lumayan.",gatau nder akun gojek bau kaya gapernah voucher potongan ngandelin shopeefood potongan lumayan,-6,negatif
421,1726,2021-10-21 04:35:40+00:00,"Nikmati beragam menu Solaria dengan lebih hemat di New Family Pack. Spesial untuk kamu yang ingin pesan untuk keluarga tersayang dirumah nih. Yuk pesan lewat Delivery Online kesayanganmu!
.
*S&amp;K berlaku.
*Berlaku hanya di aplikasi GoFood, GrabFood, dan ShopeeFood
.
#Promosolaria https://t.co/ogd5mqsdeF","nikmati beragam menu solaria dengan lebih hemat di new family pack. spesial untuk kamu yang ingin pesan untuk keluarga tersayang dirumah nih. yuk pesan lewat delivery online kesayanganmu!
.
*s&amp;k berlaku.
*berlaku hanya di aplikasi gofood, grabfood, dan shopeefood
.
#promosolaria https://t.co/ogd5mqsdef",nikmati beragam menu solaria hemat new family pack spesial pesan keluarga tersayang dirumah yuk pesan delivery online kesayanganmu sampk berlaku berlaku aplikasi gofood grabfood shopeefood,25,positif
422,1727,2021-10-21 04:33:51+00:00,"ada yg pernah gini nggk sih, ini aku abis nyoba pakai shopeefood trs dpt notif klu akun ku diilangin gitu, udah aju banding trs katanya tungguin 3x24 jam, masalahnya tuh aku lagi ada pesen barang gtu dan trkhir statusnya barangnya blum dikirim, ini gimana yaa? https://t.co/YpKmCrsNIM","ada yg pernah gini nggk sih, ini aku abis nyoba pakai shopeefood trs dpt notif klu akun ku diilangin gitu, udah aju banding trs katanya tungguin 3x24 jam, masalahnya tuh aku lagi ada pesen barang gtu dan trkhir statusnya barangnya blum dikirim, ini gimana yaa? https://t.co/ypkmcrsnim",gini nggk sih habis nyoba pakai shopeefood notif klu akun ku diilangin aju banding katanya tungguin x jam masalahnya tuh pesen barang gtu trkhir statusnya barangnya dikirim yaa,0,netral
423,1728,2021-10-21 04:30:46+00:00,"BEAR BOBBA LOWOKWARU
🚲 #GoFood #GrabFood #ShopeeFood

Cinnamon Roll Macchiato 18K
#BigCup22oz 

📶https://t.co/6fplAdGVlD

#InfoMalang
#KulinerHitsMalang
#InfoKulinerMalang
#BobaMalang
#KopiMalang
#MojitoMalang
#Cinnamon
#Macchiato
#BTS https://t.co/OzEJYYjefk","bear bobba lowokwaru
🚲 #gofood #grabfood #shopeefood

cinnamon roll macchiato 18k
#bigcup22oz 

📶https://t.co/6fpladgvld

#infomalang
#kulinerhitsmalang
#infokulinermalang
#bobamalang
#kopimalang
#mojitomalang
#cinnamon
#macchiato
#bts https://t.co/ozejyyjefk",bear bobba lowokwaru cinnamon roll macchiato,0,netral
424,1729,2021-10-21 04:28:35+00:00,"@txtdrkaumbengek Mari kencan dan menggemuk bersama 👍🏻👍🏻👍🏻

Senja nitip lapak jualan Senja : Ricebox Wagyu, available di Jakarta dsk, bisa dipesan via GoFood/GrabFood/ShopeeFood (search : senjayummy). https://t.co/skIcGuGDvm","@txtdrkaumbengek mari kencan dan menggemuk bersama 👍🏻👍🏻👍🏻

senja nitip lapak jualan senja : ricebox wagyu, available di jakarta dsk, bisa dipesan via gofood/grabfood/shopeefood (search : senjayummy). https://t.co/skicgugdvm",mari kencan menggemuk senja nitip lapak jualan senja ricebox wagyu available jakarta dsk dipesan via gofoodgrabfoodshopeefood search senjayummy,5,positif
425,1730,2021-10-21 04:23:47+00:00,"Say Hi to Delivery Set Steak 21.

Kira-kira menurut #Steakfriends, aneh ga sih makan steak pakai nasi? Atau wajar aja?

Yuk, minSteak mau tau nih pendapat teman-teman sekalian!

#steakjakarta #makansteak #steakhouse #shopeefood #steakwagyu https://t.co/Jawh86DexE","say hi to delivery set steak 21.

kira-kira menurut #steakfriends, aneh ga sih makan steak pakai nasi? atau wajar aja?

yuk, minsteak mau tau nih pendapat teman-teman sekalian!

#steakjakarta #makansteak #steakhouse #shopeefood #steakwagyu https://t.co/jawh86dexe",say hai to delivery set steak kirakira aneh ga sih makan steak pakai nasi wajar yuk minsteak pendapat temanteman,20,positif
426,1731,2021-10-21 04:10:58+00:00,"@bertanyarl aku kalo mau beli gitu skrg suka bandingin dulu antara gofoo, grabfood, ato shopeefood. pokoknya ambil yg termurah","@bertanyarl aku kalo mau beli gitu skrg suka bandingin dulu antara gofoo, grabfood, ato shopeefood. pokoknya ambil yg termurah",beli suka bandingin gofoo grabfood shopeefood pokoknya ambil termurah,0,netral
427,1732,2021-10-21 04:00:00+00:00,"Makan siang ber-5 hemat &amp; nikmat nih buat kamu &amp; teman-teman di kantor.
Kuylah order sekarang via Whatsapp Order (geser untuk nomor WA Order) atau via @grabfoodid @gofoodindonesia @shopeefood_id.
Selalu tersedia &amp; bisa order dalam jumlah banyak ya.
#famima #crispychicken https://t.co/fZ3bp9smNf","makan siang ber-5 hemat &amp; nikmat nih buat kamu &amp; teman-teman di kantor.
kuylah order sekarang via whatsapp order (geser untuk nomor wa order) atau via @grabfoodid @gofoodindonesia @shopeefood_id.
selalu tersedia &amp; bisa order dalam jumlah banyak ya.
#famima #crispychicken https://t.co/fz3bp9smnf",makan siang ber hemat amp nikmat amp temanteman kantor kuylah order via whatsapp order geser nomor wa order via id tersedia amp order dalam,16,positif
428,1733,2021-10-21 03:47:27+00:00,"Order Grab, Gojek, dan Shopeefood dalam waktu bersamaan keder juga.","order grab, gojek, dan shopeefood dalam waktu bersamaan keder juga.",order grab gojek shopeefood dalam bersamaan keder,2,positif
429,1734,2021-10-21 03:23:19+00:00,Baru jam setengah sebelas udah pada buka-buka shopeefood wkwk,baru jam setengah sebelas udah pada buka-buka shopeefood wkwk,jam sebelas bukabuka shopeefood wkwk,0,netral
430,1735,2021-10-21 03:13:53+00:00,@altertimebase Order shopeefood ada promo jan lupa,@altertimebase order shopeefood ada promo jan lupa,order shopeefood promo jan lupa,4,positif
431,1736,2021-10-21 03:08:50+00:00,"@IdKalimantan Ayam geprek atau ga mcd, lumayan bgt di shopeefood lagi ada promo","@idkalimantan ayam geprek atau ga mcd, lumayan bgt di shopeefood lagi ada promo",ayam geprek ga mcd lumayan banget shopeefood promo,5,positif
432,1737,2021-10-21 03:05:21+00:00,"[Lowongan Shopee]

Ada 2 posisi yang sedang dibuka nih, bisa kalian pertimbangkan sesuai domisili juga. Yuk jadi bagian dari ShopeePay dan ShopeeFood!
#lokerupdate https://t.co/ZxrMnGjIby","[lowongan shopee]

ada 2 posisi yang sedang dibuka nih, bisa kalian pertimbangkan sesuai domisili juga. yuk jadi bagian dari shopeepay dan shopeefood!
#lokerupdate https://t.co/zxrmngjiby",lowongan shopee posisi dibuka pertimbangkan domisili yuk bagian shopeepay shopeefood,3,positif
433,1738,2021-10-21 03:00:45+00:00,"WTS VOUCHER SHOPEE
Ready gratis ongkir
Ready shopee food
S&amp;K dm ajaa, bisa cek harga duluu yaa~
gass dm ajaa

t. wtb wts need ada mau jual beli vc voucher voc gratong shopee minbel 0 shopee food shopeefood

#zonauang  #zonajajan https://t.co/RbgnKRRazA","wts voucher shopee
ready gratis ongkir
ready shopee food
s&amp;k dm ajaa, bisa cek harga duluu yaa~
gass dm ajaa

t. wtb wts need ada mau jual beli vc voucher voc gratong shopee minbel 0 shopee food shopeefood

#zonauang  #zonajajan https://t.co/rbgnkrraza",wts voucher shopee ready gratis ongkos kirim ready shopee food sampk dm ajaa cek harga duluu yaa gass dm ajaa t wtb wts need jual beli vc voucher voc gratong shopee minbel shopee food shopeefood,16,positif
434,1739,2021-10-21 02:56:21+00:00,"Lama2 bisa jd brand ambassador ini..
Riwayat shopeefood ini terus https://t.co/0078u2LRxP","lama2 bisa jd brand ambassador ini..
riwayat shopeefood ini terus https://t.co/0078u2lrxp",brand ambassador riwayat shopeefood,0,netral
435,1740,2021-10-21 02:52:20+00:00,apa itu shopeefood :( jadi tiada hari tanpa shopeefood:(,apa itu shopeefood :( jadi tiada hari tanpa shopeefood:(,shopeefood tiada shopeefood,1,positif
436,1741,2021-10-21 02:11:22+00:00,@ilmilalala @firdafaster @RacunBelanja Aku lagi berpaling dulu ke gofood bentaran wkwk kalo promonya abis balik lg ke shopeefood😁 https://t.co/P84nF9Whvr,@ilmilalala @firdafaster @racunbelanja aku lagi berpaling dulu ke gofood bentaran wkwk kalo promonya abis balik lg ke shopeefood😁 https://t.co/p84nf9whvr,berpaling gofood bentaran wkwk promonya habis shopeefood,3,positif
437,1742,2021-10-21 02:00:01+00:00,"Yuhuu ~ Udah cek promo Diskon Dahsyat dari ShopeeFood?🎉 Untuk pengguna baru, kamu bisa Makan Gratis pake voucher Diskon 100% &amp; Gratis Ongkir Sepuasnya!😋 Buat pengguna setia, kalian juga bisa dapetin voucher dahsyat lainnya loh. Cuss cek di👉🏼 https://t.co/VzhZYdRA23 #Shopeecare https://t.co/lyffUSsUV8","yuhuu ~ udah cek promo diskon dahsyat dari shopeefood?🎉 untuk pengguna baru, kamu bisa makan gratis pake voucher diskon 100% &amp; gratis ongkir sepuasnya!😋 buat pengguna setia, kalian juga bisa dapetin voucher dahsyat lainnya loh. cuss cek di👉🏼 https://t.co/vzhzydra23 #shopeecare https://t.co/lyffussuv8",yuhuu cek promo diskon dahsyat shopeefood pengguna makan gratis pakai voucher diskon amp gratis ongkos kirim sepuasnya pengguna setia dapetin voucher dahsyat loh cuss cek,21,positif
438,1743,2021-10-21 01:49:11+00:00,"startup juga akan sentiasa raise fund untuk new product. tengok shopee/SEA =

Bulan lepas launch ShopeeFood
Bulan ni - akan expand Europe = https://t.co/UE1CprXDv3

Dan Shopee bayar Ronaldo, Jackie Chan shopipipipi. Ni semua demi growth all the way.

Bankrup tu kalau mismanaged.","startup juga akan sentiasa raise fund untuk new product. tengok shopee/sea =

bulan lepas launch shopeefood
bulan ni - akan expand europe = https://t.co/ue1cprxdv3

dan shopee bayar ronaldo, jackie chan shopipipipi. ni semua demi growth all the way.

bankrup tu kalau mismanaged.",startup sentiasa raise fund new product menjenguk shopeesea lepas launch shopeefood expand europe shopee bayar ronaldo jackie chan shopipipipi growth all way bankrup tu mismanaged,-5,negatif
439,1744,2021-10-21 01:27:19+00:00,@ShopeeID shopeefood ngikan dongg minn blm sarapan nieh 🥰🥰,@shopeeid shopeefood ngikan dongg minn blm sarapan nieh 🥰🥰,shopeefood ngikan dongg minn sarapan nieh,3,positif
440,1745,2021-10-21 00:51:50+00:00,@firdafaster @RacunBelanja Di Bandung lebih enakan pake promo shopeefood teh 🤤,@firdafaster @racunbelanja di bandung lebih enakan pake promo shopeefood teh 🤤,bandung enakan pakai promo shopeefood kakak perempuan,7,positif
441,1746,2021-10-21 00:42:35+00:00,"Bubur Ayam Wempy - Sabang sekarang ada di ShopeeFood! Pesan Sekarang, langsung diantar. https://t.co/jdw10HFppU https://t.co/YPYzAKZZTv","bubur ayam wempy - sabang sekarang ada di shopeefood! pesan sekarang, langsung diantar. https://t.co/jdw10hfppu https://t.co/ypyzakzztv",bubur ayam wempy sabang shopeefood pesan diantar,2,positif
442,1747,2021-10-21 00:10:50+00:00,"wts voc shopeefood 2k/voc, yang mau bisa langsung dm atau wa aja 💗 bisa klaim 2 voc gratis ongkir+potongan harga.
#zonauang #zonaba https://t.co/HNYXuNNEhx","wts voc shopeefood 2k/voc, yang mau bisa langsung dm atau wa aja 💗 bisa klaim 2 voc gratis ongkir+potongan harga.
#zonauang #zonaba https://t.co/hnyxunnehx",wts voc shopeefood kvoc dm wa klaim voc gratis ongkirpotongan harga,7,positif
443,1748,2021-10-20 23:57:09+00:00,Promo WENDY’S PAKET SPESIAL khusus GOFOOD/SHOPEEFOOD mulai Rp. 69.999 https://t.co/urPh6BDgRm,promo wendy’s paket spesial khusus gofood/shopeefood mulai rp. 69.999 https://t.co/urph6bdgrm,promo wendys paket spesial gofoodshopeefood rp,11,positif
444,1749,2021-10-20 23:56:41+00:00,@hrdbacot Besok bawa bekel apa shopeefood ya,@hrdbacot besok bawa bekel apa shopeefood ya,besok bawa bekel shopeefood,1,positif
445,1750,2021-10-20 23:50:48+00:00,"Aku cadangkan Grab, shopeefood. https://t.co/7Wvs3BDNNV","aku cadangkan grab, shopeefood. https://t.co/7wvs3bdnnv",cadangkan grab shopeefood,2,positif
446,1751,2021-10-20 21:07:38+00:00,@dhiashidqi @dzikrilqushai_ Soalnya dulu gaada promo shopeefood ias,@dhiashidqi @dzikrilqushai_ soalnya dulu gaada promo shopeefood ias,tidak ada uang promo shopeefood ias,-1,negatif
447,1752,2021-10-20 21:02:21+00:00,"Jangan lupa klaim voucher ShopeeFood kamu 🥦

https://t.co/8CtZynLcnO","jangan lupa klaim voucher shopeefood kamu 🥦

https://t.co/8ctzynlcno",lupa klaim voucher shopeefood,4,positif
448,1753,2021-10-20 18:32:40+00:00,masa gue shopeefood air putih doang..,masa gue shopeefood air putih doang..,shopeefood air putih doang,-4,negatif
449,1754,2021-10-20 18:18:31+00:00,"@gcfjeonssi tp td d shopeefood gada pilihan sugarny deh😔😔

tp gpp sih, ttp kuminum jg","@gcfjeonssi tp td d shopeefood gada pilihan sugarny deh😔😔

tp gpp sih, ttp kuminum jg",shopeefood gada pilihan sugarny deh tidak apa-apa sih ttp kuminum,5,positif
450,1755,2021-10-20 18:09:08+00:00,"ni driver ga gojek,grab, shopeefood knp sering bgt manggil mbak si anehhhh https://t.co/Y5OeL1IVH8","ni driver ga gojek,grab, shopeefood knp sering bgt manggil mbak si anehhhh https://t.co/y5oel1ivh8",driver ga gojekgrab shopeefood banget manggil mbak si anehhhh,1,positif
451,1756,2021-10-20 18:07:18+00:00,"@xyrnity ga ah, bjb gembel gada shopeefood","@xyrnity ga ah, bjb gembel gada shopeefood",ga ah bjb gembel gada shopeefood,-5,negatif
452,1757,2021-10-20 17:26:22+00:00,"bula grabfood sm shopeefood mau beli chatime bgtt pas liat loh kok udh close, trnyata setengah 1 malem skrg:)))","bula grabfood sm shopeefood mau beli chatime bgtt pas liat loh kok udh close, trnyata setengah 1 malem skrg:)))",bula grabfood shopeefood beli chatime bgtt pas lihat loh close trnyata malam,5,positif
453,1758,2021-10-20 17:09:01+00:00,"Check Instagram Obio yaa di https://t.co/KhXoGl7roy

Obio Milkshake &amp; Coffee tersedia juga di : Shopeefood, Grabfood, &amp; Gofood.

Bisa pesan melalui WA : 0812-1223-4723

✨ Terima Kasih ✨ https://t.co/seQ2apHQ49","check instagram obio yaa di https://t.co/khxogl7roy

obio milkshake &amp; coffee tersedia juga di : shopeefood, grabfood, &amp; gofood.

bisa pesan melalui wa : 0812-1223-4723

✨ terima kasih ✨ https://t.co/seq2aphq49",check instagram obio yaa obio milkshake amp coffee tersedia shopeefood grabfood amp gofood pesan wa terima kasih,13,positif
454,1759,2021-10-20 16:48:07+00:00,"Kapan ya gofood , grabfood , shopeefood masuk di Teluk Dalam ini 😫😓","kapan ya gofood , grabfood , shopeefood masuk di teluk dalam ini 😫😓",gofood grabfood shopeefood masuk teluk dalam,0,netral
455,1760,2021-10-20 16:40:17+00:00,@_aynxx Tkpa Na skrg Shopeefood bnyk voucher,@_aynxx tkpa na skrg shopeefood bnyk voucher,aynxx tkpa na shopeefood voucher,3,positif
456,1761,2021-10-20 16:26:47+00:00,"Jam segini order shopeefood, yok lemu yok https://t.co/wOYlORkbbQ","jam segini order shopeefood, yok lemu yok https://t.co/woylorkbbq",jam segini order shopeefood yok lemu yok,0,netral
457,1762,2021-10-20 16:10:40+00:00,Baru nyadar lagi ujan donggg kacian mas shopeefood gueee 🥺,baru nyadar lagi ujan donggg kacian mas shopeefood gueee 🥺,nyadar ujan donggg kasihan mas shopeefood gueee,4,positif
458,1763,2021-10-20 15:59:14+00:00,-dips! Makanan di shopeeFood area tembalang yang enak?,-dips! makanan di shopeefood area tembalang yang enak?,dips makanan shopeefood area tembalang enak,8,positif
459,1764,2021-10-20 15:51:41+00:00,"Reksa buka2 shopeefood, ""wah nama tokonya Kencana berarti dia baik2 aja"".

.
.
.
Oh......","reksa buka2 shopeefood, ""wah nama tokonya kencana berarti dia baik2 aja"".

.
.
.
oh......",reksa buka shopeefood nama tokonya kencana,6,positif
460,1765,2021-10-20 15:44:16+00:00,"Kangen order ShopeeFood di kantor kalo pas long break duty, vibesnya itu loh 🥺","kangen order shopeefood di kantor kalo pas long break duty, vibesnya itu loh 🥺",kangen order shopeefood kantor pas long break duty vibesnya loh,6,positif
461,1766,2021-10-20 15:13:15+00:00,Kenapa sih diskon Gojek kalo pengen bisa kepake tuh saldonya harus sesuai harga awal dulu. Gak kaya shopeefood.,kenapa sih diskon gojek kalo pengen bisa kepake tuh saldonya harus sesuai harga awal dulu. gak kaya shopeefood.,sih diskon gojek pengen kepake tuh saldonya harga awal tidak kaya shopeefood,10,positif
462,1767,2021-10-20 15:05:36+00:00,"Giling cuacanya... bikin gue tidur dr jam 7 sampe jam segini, trus lgsg buka shopeefood, alias laper banget 😌","giling cuacanya... bikin gue tidur dr jam 7 sampe jam segini, trus lgsg buka shopeefood, alias laper banget 😌",giling cuacanya bikin tidur dr jam jam segini buka shopeefood alias laper banget,4,positif
463,1768,2021-10-20 15:00:10+00:00,@mccnphase di jaktim gasi gw pernah liat di shopeefood,@mccnphase di jaktim gasi gw pernah liat di shopeefood,jaktim gasi lihat shopeefood,-1,negatif
464,1769,2021-10-20 14:56:57+00:00,@nadianfsa Shopeefood adalah solusinya,@nadianfsa shopeefood adalah solusinya,shopeefood solusinya,3,positif
465,1770,2021-10-20 14:55:46+00:00,@depipees jajan yang aku maksud di twit itu adalah shopeefood grabfood dan gofood nyai.. aku gampang banget kecantol 60%nya,@depipees jajan yang aku maksud di twit itu adalah shopeefood grabfood dan gofood nyai.. aku gampang banget kecantol 60%nya,jajan maksud twit shopeefood grabfood gofood nyai gampang banget kecantol nya,5,positif
466,1771,2021-10-20 14:47:30+00:00,@papalebum @ShopeeID halo kak.. admin juga sama nih akun shopeenya dibatasi karena terakhir pesan shopeefood. sudah chat ke cs malah minta data kk. apa kolerasinya? @ShopeeID,@papalebum @shopeeid halo kak.. admin juga sama nih akun shopeenya dibatasi karena terakhir pesan shopeefood. sudah chat ke cs malah minta data kk. apa kolerasinya? @shopeeid,halo kak admin akun shopeenya dibatasi pesan shopeefood chat cs data kakak kolerasinya,0,netral
467,1772,2021-10-20 14:45:20+00:00,Mesen shopeefood jam segini masih mau g y orngnya...,mesen shopeefood jam segini masih mau g y orngnya...,mesen shopeefood jam segini g orngnya,0,netral
468,1773,2021-10-20 14:38:26+00:00,"Pesen shopeefood, 5 menit kemudian ujan. Gak enak sama drivernya😭","pesen shopeefood, 5 menit kemudian ujan. gak enak sama drivernya😭",pesen shopeefood menit ujan tidak enak drivernya,-5,negatif
